CustomerID,FirstName,LastName,Email,Phone,SignupDate,LoyaltyTier
937,Kevin,Brown,howardlinda@hotmail.com,497-942-4839x43897,2024-02-04,Gold
938,William,Berry,robert68@hotmail.com,556.844.2733,2024-06-14,Gold
939,Jeffrey,Mitchell,kkim@king-shepherd.com,001-618-305-5765x60393,2024-11-12,Gold
940,Isaiah,Dorsey,newtonlori@ward-wilkins.info,(937)608-3199x5808,2024-05-12,Gold
941,Kevin,Kirby,rachel60@brown.com,+1-454-776-3969x7552,2025-01-28,Silver
942,Nicole,Torres,shicks@hotmail.com,001-681-772-5246x9568,2024-06-30,Gold
943,Frederick,Gonzales,franciskaren@adams.net,(880)147-7244x551,2023-03-11,Silver
944,Daniel,Petersen,nmills@swanson-ramirez.com,930-825-1719x81711,2025-05-17,Gold
945,Manuel,Johnson,amyramsey@smith-jackson.biz,+1-657-734-2634,2024-06-11,Bronze
946,Michael,Griffin,carolyn90@hotmail.com,1275589039,2023-03-10,Bronze
947,Brandy,Steele,hcox@hotmail.com,(412)341-8340x276,2025-08-15,Gold
948,Aaron,Cox,samuel65@ochoa-gutierrez.com,+1-587-256-6215,2023-02-12,Gold
949,Kari,Flores,wendy37@cruz-alvarez.com,965-578-5424,2024-09-28,Silver
950,Michael,Cox,nathan48@walker-hall.net,+1-060-178-1844x0195,2024-06-17,Gold
951,Randy,Carter,mariah67@yahoo.com,912.712.5868,2023-12-10,Silver
952,Lisa,Rosales,edward35@yahoo.com,001-634-494-8219x152,2022-10-26,Silver
953,Walter,Watson,jeffreybryant@marquez.com,7325995516,2023-10-13,Gold
954,Nicole,Jacobs,pday@west.org,145.758.7493x8038,2023-07-25,Silver
955,Joshua,Clark,nelsonclaire@yahoo.com,636-837-3341,2025-04-08,Bronze
956,Diane,Swanson,oconnorwalter@hawkins.com,0965233209,2023-09-02,Silver
957,Teresa,Ryan,lori77@hotmail.com,001-255-327-0459,2025-02-19,Bronze
958,Thomas,Snyder,christina22@mueller-hardy.com,832-720-8407x866,2023-12-31,Silver
959,Lee,Shaw,ianwood@yahoo.com,000.476.5244x2574,2023-09-28,Silver
960,Brandon,Smith,joshua40@moody.info,(158)398-3232x8074,2023-12-13,Gold
961,William,Black,patrickchavez@reed.biz,640-248-4989x264,2024-07-27,Bronze
962,Larry,Davis,trujillomark@anderson.org,8571505378,2023-02-13,Bronze
963,Jennifer,Holloway,ramosjesse@carpenter-garcia.net,2226153417,2024-08-06,Silver
964,Julie,Cooke,mlee@yahoo.com,289-296-6372,2023-06-23,Silver
965,Stephanie,Sandoval,ejames@gmail.com,001-357-743-7355x157,2022-11-18,Silver
966,Ashley,Arnold,grant12@dean.com,582.606.1147x0427,2024-07-18,Silver
967,Mark,Bailey,xolson@gonzalez-evans.com,084-230-2323x98302,2025-04-04,Gold
968,Joanna,Rodgers,yelliott@hotmail.com,+1-791-590-3495x352,2025-03-01,Silver
969,David,Velez,jacquelinereed@hanson-washington.com,329-466-1929,2023-07-18,Bronze
970,Jennifer,Frost,david57@yahoo.com,+1-667-205-8297,2023-12-10,Bronze
971,Taylor,Morrow,gregorymichael@cordova.info,924.024.0731x04105,2024-06-29,Silver
972,Zachary,Shea,sheltonkatherine@hotmail.com,(391)129-0069x6896,2023-03-04,Silver
973,Veronica,Brooks,katherine83@hotmail.com,001-099-076-4158x4336,2023-06-10,Gold
974,Jennifer,Warren,manuel15@hotmail.com,(340)410-1287,2023-05-08,Bronze
975,Daniel,Aguilar,angel58@gmail.com,068.139.0388,2022-12-07,Gold
976,Molly,Phillips,chambersselena@brown.info,(759)762-4719,2023-07-23,Silver
977,Terri,Campbell,knighthaley@yahoo.com,(622)042-8014,2023-12-23,Bronze
978,Tracy,Hudson,vperez@austin.com,(479)368-0111x5689,2023-01-22,Bronze
979,Chad,Clark,wmoore@stevenson-watkins.com,001-571-057-1728x15150,2024-06-02,Bronze
980,Tricia,Little,brandon88@gmail.com,001-375-972-1424,2025-04-06,Silver
981,Ryan,Williams,zgreen@gmail.com,5858013696,2023-04-23,Gold
982,James,Bowers,thorntonjessica@johnson.net,001-528-080-7188,2024-12-15,Silver
983,Andrew,Jenkins,jacksonrobert@cruz-strickland.com,172-002-3837,2024-01-22,Bronze
984,Stephen,Howell,hkennedy@gmail.com,177-349-4746,2024-09-23,Gold
985,Elizabeth,Cooper,kimberly79@yahoo.com,426.074.9780,2025-07-23,Gold
986,Melanie,Patterson,adamspenny@gmail.com,817-458-1272,2023-02-19,Bronze
987,Jason,Huynh,taylor51@huynh.com,912.368.3579x4276,2023-02-27,Gold
988,Angela,Ross,melissa50@allen.com,(870)849-3945,2023-10-14,Bronze
989,Seth,Stokes,ayersrobert@williams.com,001-734-081-2214x017,2024-06-19,Bronze
990,Kelly,Wood,suzanne55@hotmail.com,+1-139-142-9405,2025-01-30,Bronze
991,Carrie,Reynolds,evansrobin@hernandez.com,365.437.9298x25168,2024-08-27,Gold
992,Barbara,Garcia,jhoward@yahoo.com,(431)299-2631x3700,2024-01-13,Gold
993,Dawn,Tran,greerjanice@gmail.com,659.495.0005,2024-07-24,Silver
994,Roger,Collier,jared93@hotmail.com,3897679726,2025-01-31,Silver
995,Samantha,Schneider,xromero@yahoo.com,(464)139-6110,2024-12-10,Bronze
996,Katrina,Rogers,tiffanynewman@jones.com,001-609-704-8839x10862,2023-03-30,Gold
997,Erin,Rogers,bennettdiane@gmail.com,449-140-7657x253,2023-01-05,Silver
998,Stephanie,Burns,elizabeth21@lopez-avila.net,+1-433-490-1420x6989,2024-02-23,Bronze
999,Tanya,Harper,npowell@lyons-wagner.com,+1-344-218-2798x466,2023-02-21,Silver
1000,Rebecca,Morrison,rosedavid@gmail.com,636-011-0238x36193,2023-02-02,Bronze
